Date;cac40_price
10/20/2006;5375.35
10/19/2006;5359.74
10/18/2006;5361.29
10/17/2006;5302.99
10/16/2006;5361.97
10/13/2006;5353.23
10/12/2006;5361.51
10/11/2006;5313.19
10/10/2006;5309.79
10/09/2006;5284.74
10/06/2006;5282.06
10/05/2006;5288.53
10/04/2006;5256.55
10/03/2006;5219.79
10/02/2006;5243.13
09/29/2006;5250.01
09/28/2006;5250.01
09/27/2006;5243.10
09/26/2006;5219.59
09/25/2006;5146.49
09/22/2006;5141.95
09/21/2006;5208.32
09/20/2006;5192.74
09/19/2006;5115.99
09/18/2006;5146.96
09/15/2006;5144.88
09/14/2006;5123.85
09/13/2006;5137.93
09/12/2006;5125.97
09/11/2006;5058.31
09/08/2006;5073.57
09/07/2006;5060.09
09/06/2006;5115.52
09/05/2006;5172.85
09/04/2006;5203.24
09/01/2006;5183.45
08/31/2006;5165.04
08/30/2006;5182.79
08/29/2006;5160.32
08/28/2006;5148.52
08/25/2006;5111.13
08/24/2006;5112.85
08/23/2006;5082.73
08/22/2006;5128.33
08/21/2006;5104.65
08/18/2006;5135.69
08/17/2006;5144.84
08/16/2006;5137.31
08/15/2006;5115.02
08/14/2006;5046.93
08/11/2006;4985.52
08/10/2006;4976.64
08/09/2006;5025.15
08/08/2006;4967.95
08/07/2006;4956.34
08/04/2006;5040.95
08/03/2006;4983.68
08/02/2006;5026.25
08/01/2006;4948.23
07/31/2006;5009.42
07/28/2006;5028.51
07/27/2006;5001.21
07/26/2006;4943.00
07/25/2006;4933.12
07/24/2006;4914.93
07/21/2006;4818.55
07/20/2006;4865.04
07/19/2006;4846.54
07/18/2006;4734.54
07/17/2006;4750.08
07/14/2006;4780.79
07/13/2006;4852.52
07/12/2006;4941.73
07/11/2006;4914.39
07/10/2006;4982.48
07/07/2006;4953.71
07/06/2006;4966.45
07/05/2006;4921.30
07/04/2006;4983.88
07/03/2006;4980.62
06/30/2006;4965.96
06/29/2006;4880.38
06/28/2006;4774.00
06/27/2006;4771.24
06/26/2006;4801.49
06/23/2006;4817.63
06/22/2006;4803.29
06/21/2006;4774.73
06/20/2006;4770.42
06/19/2006;4729.02
06/16/2006;4694.89
06/15/2006;4724.58
06/14/2006;4615.44
06/13/2006;4617.59
06/12/2006;4723.18
06/09/2006;4768.18
06/08/2006;4684.34
06/07/2006;4824.77
06/06/2006;4797.92
06/05/2006;4916.04
06/02/2006;4959.70
06/01/2006;4947.29
05/31/2006;4930.18
05/30/2006;4893.87
05/29/2006;5015.32
05/26/2006;5045.09
05/25/2006;4949.53
05/24/2006;4870.02
05/23/2006;4931.53
05/22/2006;4813.50
05/19/2006;4944.57
05/18/2006;4908.69
05/17/2006;4920.31
05/16/2006;5081.69
05/15/2006;5064.85
05/12/2006;5150.45
05/11/2006;5262.94
05/10/2006;5278.27
05/09/2006;5312.18
05/08/2006;5282.40
05/05/2006;5286.40
05/04/2006;5233.70
05/03/2006;5193.94
05/02/2006;5241.19
04/28/2006;5188.40
04/27/2006;5213.55
04/26/2006;5252.32
04/25/2006;5235.34
04/24/2006;5221.44
04/21/2006;5252.38
04/20/2006;5206.79
04/19/2006;5158.14
04/18/2006;5095.97
04/13/2006;5102.62
04/12/2006;5085.11
04/11/2006;5112.60
04/10/2006;5190.27
04/07/2006;5174.96
04/06/2006;5222.36
04/05/2006;5221.03
04/04/2006;5205.81
04/03/2006;5255.26
03/31/2006;5220.85
03/30/2006;5240.10
03/29/2006;5180.25
03/28/2006;5149.99
03/27/2006;5162.44
03/24/2006;5218.71
03/23/2006;5194.78
03/22/2006;5194.78
03/21/2006;5148.56
03/20/2006;5138.51
03/17/2006;5141.08
03/16/2006;5126.01
03/15/2006;5127.93
03/14/2006;5117.16
03/13/2006;5107.47
03/10/2006;5069.27
03/09/2006;5007.84
03/08/2006;4969.51
03/07/2006;4992.21
03/06/2006;5010.72
03/03/2006;4989.15
03/02/2006;5009.09
03/01/2006;5057.61
02/28/2006;5000.45
02/27/2006;5080.52
02/24/2006;5073.95
02/23/2006;5040.39
02/22/2006;5041.60
02/21/2006;4991.93
02/20/2006;4979.94
02/17/2006;5000.00
02/16/2006;4973.09
02/15/2006;4934.09
02/14/2006;4961.34
02/13/2006;4957.36
02/10/2006;4910.82
02/09/2006;4955.74
02/08/2006;4895.08
02/07/2006;4935.40
02/06/2006;4934.59
02/03/2006;4937.56
02/02/2006;4927.89
02/01/2006;4999.39
01/31/2006;4947.99
01/30/2006;4936.79
01/27/2006;4956.60
01/26/2006;4876.52
01/25/2006;4791.00
01/24/2006;4748.32
01/23/2006;4751.99
01/20/2006;4773.48
01/19/2006;4814.09
01/18/2006;4772.09
01/17/2006;4807.14
01/16/2006;4856.09
01/13/2006;4850.53
01/12/2006;4890.24
01/11/2006;4890.49
01/10/2006;4861.93
01/09/2006;4875.09
01/06/2006;4867.15
01/05/2006;4835.09
01/04/2006;4838.52
01/03/2006;4776.98
01/02/2006;4754.92
12/30/2005;4715.23
12/29/2005;4772.93
12/28/2005;4756.93
12/27/2005;4769.38
12/23/2005;4757.74
12/22/2005;4751.96
12/21/2005;4752.41
12/20/2005;4703.48
12/19/2005;4694.86
12/16/2005;4704.41
12/15/2005;4673.14
12/14/2005;4674.85
12/13/2005;4693.40
12/12/2005;4673.13
12/09/2005;4661.01
12/08/2005;4669.93
12/07/2005;4660.58
12/06/2005;4677.20
12/05/2005;4650.54
12/02/2005;4662.50
12/01/2005;4636.46
11/30/2005;4567.41
11/29/2005;4588.73
11/28/2005;4575.31
11/25/2005;4600.48
11/24/2005;4586.84
11/23/2005;4608.65
11/22/2005;4580.81
11/21/2005;4586.38
11/18/2005;4556.23
11/17/2005;4523.18
11/16/2005;4512.13
11/15/2005;4543.15
11/14/2005;4548.45
11/11/2005;4536.49
11/10/2005;4479.50
11/09/2005;4480.23
11/08/2005;4503.62
11/07/2005;4503.65
11/04/2005;4498.70
11/03/2005;4502.02
11/02/2005;4429.65
11/01/2005;4434.75
10/31/2005;4436.45
10/28/2005;4326.71
10/27/2005;4336.41
10/26/2005;4412.70
10/25/2005;4396.99
10/24/2005;4421.97
10/21/2005;4366.52
10/20/2005;4390.66
10/19/2005;4375.09
10/18/2005;4461.14
10/17/2005;4489.21
10/14/2005;4482.13
10/13/2005;4470.13
10/12/2005;4515.05
10/11/2005;4549.68
10/10/2005;4536.22
10/07/2005;4528.79
10/06/2005;4536.90
10/05/2005;4594.11
10/04/2005;4650.24
10/03/2005;4622.54
09/30/2005;4600.02
09/29/2005;4578.86
09/28/2005;4599.63
09/27/2005;4546.80
09/26/2005;4566.92
09/23/2005;4477.20
09/22/2005;4448.15
09/21/2005;4468.06
09/20/2005;4531.80
09/19/2005;4505.68
09/16/2005;4509.49
09/15/2005;4479.39
09/14/2005;4470.43
09/13/2005;4453.41
09/12/2005;4491.82
09/09/2005;4491.68
09/08/2005;4465.94
09/07/2005;4486.19
09/06/2005;4472.55
09/05/2005;4430.09
09/02/2005;4404.95
09/01/2005;4424.15
08/31/2005;4399.36
08/30/2005;4356.66
08/29/2005;4361.27
08/26/2005;4342.70
08/25/2005;4378.51
08/24/2005;4424.43
08/23/2005;4436.56
08/22/2005;4485.94
08/19/2005;4487.90
08/18/2005;4430.07
08/17/2005;4439.63
08/16/2005;4444.57
08/15/2005;4466.58
08/12/2005;4476.48
08/11/2005;4509.10
08/10/2005;4527.11
08/09/2005;4491.69
08/08/2005;4441.01
08/05/2005;4421.70
08/04/2005;4458.97
08/03/2005;4495.48
08/02/2005;4503.33
08/01/2005;4456.87
07/29/2005;4451.74
07/28/2005;4462.26
07/27/2005;4433.13
07/26/2005;4420.78
07/25/2005;4422.12
07/22/2005;4415.52
07/21/2005;4425.66
07/20/2005;4418.39
07/19/2005;4424.25
07/18/2005;4363.47
07/15/2005;4373.77
07/14/2005;4370.88
07/13/2005;4343.62
07/12/2005;4313.78
07/11/2005;4321.56
07/08/2005;4300.31
07/07/2005;4220.62
07/06/2005;4279.95
07/05/2005;4252.75
07/04/2005;4264.60
07/01/2005;4269.62
06/30/2005;4229.35
06/29/2005;4231.88
06/28/2005;4194.33
06/27/2005;4157.68
06/24/2005;4199.87
06/23/2005;4240.18
06/22/2005;4229.55
06/21/2005;4222.02
06/20/2005;4193.40
06/17/2005;4220.91
06/16/2005;4185.15
06/15/2005;4184.36
06/14/2005;4197.74
06/13/2005;4203.49
06/10/2005;4184.10
06/09/2005;4153.71
06/08/2005;4171.35
06/07/2005;4180.74
06/06/2005;4146.47
06/03/2005;4162.47
06/02/2005;4183.72
06/01/2005;4178.25
05/31/2005;4120.73
05/30/2005;4134.87
05/27/2005;4131.83
05/26/2005;4137.28
05/25/2005;4100.27
05/24/2005;4102.06
05/23/2005;4118.37
05/20/2005;4096.18
05/19/2005;4085.98
05/18/2005;4073.15
05/17/2005;4006.19
05/16/2005;4010.98
05/13/2005;4017.89
05/12/2005;4015.65
05/11/2005;3979.53
05/10/2005;4000.25
05/09/2005;4020.19
05/06/2005;4033.46
05/05/2005;4019.35
05/04/2005;3987.63
05/03/2005;3955.93
05/02/2005;3938.77
04/29/2005;3911.71
04/28/2005;3911.45
04/27/2005;3927.68
04/26/2005;3993.04
04/25/2005;3993.07
04/22/2005;3980.18
04/21/2005;3951.02
04/20/2005;3950.02
04/19/2005;3962.39
04/18/2005;3949.59
04/15/2005;4032.28
04/14/2005;4111.11
04/13/2005;4116.85
04/12/2005;4096.81
04/11/2005;4117.62
04/08/2005;4124.29
04/07/2005;4124.37
04/06/2005;4106.99
04/05/2005;4087.94
04/04/2005;4052.32
04/01/2005;4080.08
03/31/2005;4067.78
03/30/2005;4064.61
03/29/2005;4081.65
03/24/2005;4078.31
03/23/2005;4032.41
03/22/2005;4047.18
03/21/2005;4033.00
03/18/2005;4050.77
03/17/2005;4032.07
03/16/2005;4019.40
03/15/2005;4077.74
03/14/2005;4048.55
03/11/2005;4049.18
03/10/2005;4038.21
03/09/2005;4066.69
03/08/2005;4085.38
03/07/2005;4108.00
03/04/2005;4091.58
03/03/2005;4061.35
03/02/2005;4062.72
03/01/2005;4054.98
02/28/2005;4027.16
02/25/2005;4034.57
02/24/2005;3977.67
02/23/2005;3977.19
02/22/2005;4002.33
02/21/2005;4022.62
02/18/2005;4029.02
02/17/2005;4005.50
02/16/2005;4009.02
02/15/2005;4030.45
02/14/2005;4012.11
02/11/2005;4016.75
02/10/2005;3970.37
02/09/2005;3969.62
02/08/2005;3980.77
02/07/2005;3981.90
02/04/2005;3958.01
02/03/2005;3928.94
02/02/2005;3951.72
02/01/2005;3939.18
01/31/2005;3913.69
01/28/2005;3870.35
01/27/2005;3891.40
01/26/2005;3879.82
01/25/2005;3882.04
01/24/2005;3848.71
01/21/2005;3854.19
01/20/2005;3842.44
01/19/2005;3869.01
01/18/2005;3875.02
01/17/2005;3881.44
01/14/2005;3854.60
01/13/2005;3834.11
01/12/2005;3816.14
01/11/2005;3848.99
01/10/2005;3877.82
01/07/2005;3877.96
01/06/2005;3856.48
01/05/2005;3829.36
01/04/2005;3863.30
01/03/2005;3855.68
12/31/2004;3821.16
12/30/2004;3827.95
12/29/2004;3827.16
12/28/2004;3824.83
12/27/2004;3817.69
12/24/2004;3822.76
12/23/2004;3819.68
12/22/2004;3806.15
12/21/2004;3770.03
12/20/2004;3764.04
12/17/2004;3744.92
12/16/2004;3810.67
12/15/2004;3802.99
12/14/2004;3814.39
12/13/2004;3805.94
12/10/2004;3768.42
12/09/2004;3747.46
12/08/2004;3775.04
12/07/2004;3787.45
12/06/2004;3767.39
12/03/2004;3783.51
12/02/2004;3811.45
12/01/2004;3796.71
11/30/2004;3753.75
11/29/2004;3780.61
11/26/2004;3782.20
11/25/2004;3797.59
11/24/2004;3760.70
11/23/2004;3780.09
11/22/2004;3774.25
11/19/2004;3798.78
11/18/2004;3830.39
11/17/2004;3844.14
11/16/2004;3794.27
11/15/2004;3820.97
11/12/2004;3835.11
11/11/2004;3833.79
11/10/2004;3784.91
11/09/2004;3769.94
11/08/2004;3776.99
11/05/2004;3780.99
11/04/2004;3762.45
11/03/2004;3769.93
11/02/2004;3765.84
11/01/2004;3734.07
10/29/2004;3706.82
10/28/2004;3721.82
10/27/2004;3678.39
10/26/2004;3619.48
10/25/2004;3609.06
10/22/2004;3687.17
10/21/2004;3687.53
10/20/2004;3665.68
10/19/2004;3700.56
10/18/2004;3659.81
10/15/2004;3670.76
10/14/2004;3664.95
10/13/2004;3694.32
10/12/2004;3688.73
10/11/2004;3727.64
10/08/2004;3737.87
10/07/2004;3758.70
10/06/2004;3764.59
10/05/2004;3770.24
10/04/2004;3767.06
10/01/2004;3730.16
09/30/2004;3640.61
09/29/2004;3682.67
09/28/2004;3667.47
09/27/2004;3656.93
09/24/2004;3673.51
09/23/2004;3653.10
09/22/2004;3692.11
09/21/2004;3731.14
09/20/2004;3703.69
09/17/2004;3726.22
09/16/2004;3691.68
09/15/2004;3691.85
09/14/2004;3708.03
09/13/2004;3725.40
09/10/2004;3677.61
09/09/2004;3652.02
09/08/2004;3677.55
09/07/2004;3682.14
09/06/2004;3673.03
09/03/2004;3665.94
09/02/2004;3633.38
09/01/2004;3613.23
08/31/2004;3594.28
08/30/2004;3636.71
08/27/2004;3649.24
08/26/2004;3629.84
08/25/2004;3595.26
08/24/2004;3594.38
08/23/2004;3589.69
08/20/2004;3538.02
08/19/2004;3544.42
08/18/2004;3541.48
08/17/2004;3533.13
08/16/2004;3516.68
08/13/2004;3484.84
08/12/2004;3494.23
08/11/2004;3502.95
08/10/2004;3533.06
08/09/2004;3497.30
08/06/2004;3528.64
08/05/2004;3622.98
08/04/2004;3607.58
08/03/2004;3650.80
08/02/2004;3623.79
07/30/2004;3647.10
07/29/2004;3643.79
07/28/2004;3575.92
07/27/2004;3565.10
07/26/2004;3532.61
07/23/2004;3567.29
07/22/2004;3572.84
07/21/2004;3637.47
07/20/2004;3607.39
07/19/2004;3592.63
07/16/2004;3610.40
07/15/2004;3610.55
07/14/2004;3648.75
07/13/2004;3656.18
07/12/2004;3651.63
07/09/2004;3668.48
07/08/2004;3670.41
07/07/2004;3660.40
07/06/2004;3660.68
07/05/2004;3688.18
07/02/2004;3685.06
07/01/2004;3716.20
06/30/2004;3732.99
06/29/2004;3756.48
06/28/2004;3771.58
06/25/2004;3742.38
06/24/2004;3755.75
06/23/2004;3720.14
06/22/2004;3700.32
06/21/2004;3740.28
06/18/2004;3740.90
06/17/2004;3718.08
06/16/2004;3714.50
06/15/2004;3683.43
06/14/2004;3647.10
06/11/2004;3699.38
06/10/2004;3711.38
06/09/2004;3699.29
06/08/2004;3723.46
06/07/2004;3722.23
06/04/2004;3698.87
06/03/2004;3654.37
06/02/2004;3646.23
06/01/2004;3624.47
05/31/2004;3669.63
05/28/2004;3652.03
05/27/2004;3679.37
05/26/2004;3659.92
05/25/2004;3610.53
05/24/2004;3628.82
05/21/2004;3607.02
05/20/2004;3609.97
05/19/2004;3643.32
05/18/2004;3569.14
05/17/2004;3553.02
05/14/2004;3603.26
05/13/2004;3614.24
05/12/2004;3564.34
05/11/2004;3606.41
05/10/2004;3553.35
05/07/2004;3653.18
05/06/2004;3655.14
05/05/2004;3729.38
05/04/2004;3700.79
05/03/2004;3705.48
04/30/2004;3674.28
04/29/2004;3689.39
04/28/2004;3722.59
04/27/2004;3782.09
04/26/2004;3785.55
04/23/2004;3811.43
04/22/2004;3785.55
04/21/2004;3743.15
04/20/2004;3773.43
04/19/2004;3743.43
04/16/2004;3751.59
04/15/2004;3722.76
04/14/2004;3731.43
04/13/2004;3774.69
04/08/2004;3740.11
04/07/2004;3734.56
04/06/2004;3746.11
04/05/2004;3781.20
04/02/2004;3739.91
04/01/2004;3669.98
03/31/2004;3625.23
03/30/2004;3620.10
03/29/2004;3634.18
03/26/2004;3592.39
03/25/2004;3570.40
03/24/2004;3518.45
03/23/2004;3539.91
03/22/2004;3539.22
03/19/2004;3613.28
03/18/2004;3589.98
03/17/2004;3656.04
03/16/2004;3588.04
03/15/2004;3573.84
03/12/2004;3661.78
03/11/2004;3646.43
03/10/2004;3758.09
03/09/2004;3737.03
03/08/2004;3781.38
03/05/2004;3761.11
03/04/2004;3776.94
03/03/2004;3758.51
03/02/2004;3785.36
03/01/2004;3748.87
02/27/2004;3725.44
02/26/2004;3714.49
02/25/2004;3702.63
02/24/2004;3683.44
02/23/2004;3731.15
02/20/2004;3733.28
02/19/2004;3759.32
02/18/2004;3709.02
02/17/2004;3703.82
02/16/2004;3678.07
02/13/2004;3649.34
02/12/2004;3681.56
02/11/2004;3677.85
02/10/2004;3668.45
02/09/2004;3663.73
02/06/2004;3624.72
02/05/2004;3610.31
02/04/2004;3607.57
02/03/2004;3638.21
02/02/2004;3665.02
01/30/2004;3638.44
01/29/2004;3662.30
01/28/2004;3706.79
01/27/2004;3697.42
01/26/2004;3675.72
01/23/2004;3693.36
01/22/2004;3695.60
01/21/2004;3676.38
01/20/2004;3660.19
01/19/2004;3689.97
01/16/2004;3671.80
01/15/2004;3626.97
01/14/2004;3612.55
01/13/2004;3576.18
01/12/2004;3560.10
01/09/2004;3574.80
01/08/2004;3592.73
01/07/2004;3563.51
01/06/2004;3595.82
01/05/2004;3608.29
01/02/2004;3596.80
12/31/2003;3557.90
12/30/2003;3529.18
12/29/2003;3520.79
12/24/2003;3510.30
12/23/2003;3500.09
12/22/2003;3496.06
12/19/2003;3502.04
12/18/2003;3503.21
12/17/2003;3479.87
12/16/2003;3486.60
12/15/2003;3490.42
12/12/2003;3470.60
12/11/2003;3467.90
12/10/2003;3438.85
12/09/2003;3456.12
12/08/2003;3434.91
12/05/2003;3457.14
12/04/2003;3496.55
12/03/2003;3501.93
12/02/2003;3471.86
12/01/2003;3490.26
11/28/2003;3424.79
11/27/2003;3431.66
11/26/2003;3415.19
11/25/2003;3418.15
11/24/2003;3412.05
11/21/2003;3366.12
11/20/2003;3324.39
11/19/2003;3343.38
11/18/2003;3352.92
11/17/2003;3359.30
11/14/2003;3448.60
11/13/2003;3412.55
11/12/2003;3411.05
11/11/2003;3406.05
11/10/2003;3425.19
11/07/2003;3453.13
11/06/2003;3412.18
11/05/2003;3393.25
11/04/2003;3424.81
11/03/2003;3439.07
10/31/2003;3373.20
10/30/2003;3387.36
10/29/2003;3366.95
10/28/2003;3352.15
10/27/2003;3306.59
10/24/2003;3266.27
10/23/2003;3264.29
10/22/2003;3302.70
10/21/2003;3363.30
10/20/2003;3358.80
10/17/2003;3353.72
10/16/2003;3357.49
10/15/2003;3374.98
10/14/2003;3344.90
10/13/2003;3360.34
10/10/2003;3306.12
10/09/2003;3324.99
10/08/2003;3248.61
10/07/2003;3254.75
10/06/2003;3281.36
10/03/2003;3296.36
10/02/2003;3192.94
10/01/2003;3191.01
09/30/2003;3134.99
09/29/2003;3188.71
09/26/2003;3216.76
09/25/2003;3230.54
09/24/2003;3263.78
09/23/2003;3266.04
09/22/2003;3282.95
09/19/2003;3373.64
09/18/2003;3415.01
09/17/2003;3393.93
09/16/2003;3386.41
09/15/2003;3338.36
09/12/2003;3322.56
09/11/2003;3348.25
09/10/2003;3328.71
09/09/2003;3375.26
09/08/2003;3409.72
09/05/2003;3392.75
09/04/2003;3410.69
09/03/2003;3422.78
09/02/2003;3363.93
09/01/2003;3358.52
08/29/2003;3311.42
08/28/2003;3322.95
08/27/2003;3280.02
08/26/2003;3256.69
08/25/2003;3291.36
08/22/2003;3328.99
08/21/2003;3306.42
08/20/2003;3280.34
08/19/2003;3310.70
08/18/2003;3301.08
08/15/2003;3279.21
08/14/2003;3261.70
08/13/2003;3208.06
08/12/2003;3208.23
08/11/2003;3188.32
08/08/2003;3165.49
08/07/2003;3130.56
08/06/2003;3126.15
08/05/2003;3187.61
08/04/2003;3142.00
08/01/2003;3169.63
07/31/2003;3210.27
07/30/2003;3172.51
07/29/2003;3142.39
07/28/2003;3164.93
07/25/2003;3109.32
07/24/2003;3156.86
07/23/2003;3089.41
07/22/2003;3092.62
07/21/2003;3081.06
07/18/2003;3129.21
07/17/2003;3129.37
07/16/2003;3150.72
07/15/2003;3179.33
07/14/2003;3190.23
07/11/2003;3138.27
07/10/2003;3098.28
07/09/2003;3139.93
07/08/2003;3177.97
07/07/2003;3182.19
07/04/2003;3072.40
07/03/2003;3092.09
07/02/2003;3079.07
07/01/2003;3013.00
06/30/2003;3084.10
06/27/2003;3109.02
06/26/2003;3103.46
06/25/2003;3108.70
06/24/2003;3103.34
06/23/2003;3119.24
06/20/2003;3190.11
06/19/2003;3164.91
06/18/2003;3213.93
06/17/2003;3200.75
06/16/2003;3174.49
06/13/2003;3108.94
06/12/2003;3152.16
06/11/2003;3121.90
06/10/2003;3083.85
06/09/2003;3055.23
06/06/2003;3093.21
06/05/2003;3034.07
06/04/2003;3063.85
06/03/2003;3039.41
06/02/2003;3048.32
05/30/2003;2991.75
05/29/2003;2969.18
05/28/2003;2949.61
05/27/2003;2891.47
05/26/2003;2885.52
05/23/2003;2897.16
05/22/2003;2903.27
05/21/2003;2881.20
05/20/2003;2877.26
05/19/2003;2867.29
05/16/2003;2994.87
05/15/2003;2995.98
05/14/2003;2961.83
05/13/2003;2963.63
05/12/2003;2962.63
05/09/2003;2967.89
05/08/2003;2939.17
05/07/2003;3023.96
05/06/2003;3057.56
05/05/2003;2996.22
05/02/2003;2963.12
04/30/2003;2953.67
04/29/2003;2940.80
04/28/2003;2949.57
04/25/2003;2866.74
04/24/2003;2903.04
04/23/2003;2962.67
04/22/2003;2914.60
04/17/2003;2898.61
04/16/2003;2895.16
04/15/2003;2921.52
04/14/2003;2874.98
04/11/2003;2838.14
04/10/2003;2808.58
04/09/2003;2888.03
04/08/2003;2893.51
04/07/2003;2935.68
04/04/2003;2837.96
04/03/2003;2788.69
04/02/2003;2743.88
04/01/2003;2635.04
03/31/2003;2618.46
03/28/2003;2733.00
03/27/2003;2722.84
03/26/2003;2787.56
03/25/2003;2795.79
03/24/2003;2726.85
03/21/2003;2890.68
03/20/2003;2794.83
03/19/2003;2837.68
03/18/2003;2794.89
03/17/2003;2831.73
03/14/2003;2740.01
03/13/2003;2554.71
03/12/2003;2403.04
03/11/2003;2493.42
03/10/2003;2513.61
03/07/2003;2574.91
03/06/2003;2634.53
03/05/2003;2655.07
03/04/2003;2676.34
03/03/2003;2762.25
02/28/2003;2754.07
02/27/2003;2715.80
02/26/2003;2658.57
02/25/2003;2683.37
02/24/2003;2785.61
02/21/2003;2829.83
02/20/2003;2804.49
02/19/2003;2859.19
02/18/2003;2938.63
02/17/2003;2882.12
02/14/2003;2827.75
02/13/2003;2758.65
02/12/2003;2770.62
02/11/2003;2841.84
02/10/2003;2772.26
02/07/2003;2796.66
02/06/2003;2836.18
02/05/2003;2884.62
02/04/2003;2863.50
02/03/2003;2957.79
01/31/2003;2937.88
01/30/2003;2914.13
01/29/2003;2840.05
01/28/2003;2800.07
01/27/2003;2795.78
01/24/2003;2898.60
01/23/2003;2917.97
01/22/2003;2931.38
01/21/2003;2992.39
01/20/2003;3020.07
01/17/2003;3056.93
01/16/2003;3142.59
01/15/2003;3134.66
01/14/2003;3174.03
01/13/2003;3169.82
01/10/2003;3160.13
01/09/2003;3152.29
01/08/2003;3094.09
01/07/2003;3160.99
01/06/2003;3210.27
01/03/2003;3187.88
01/02/2003;3195.02
12/31/2002;3063.91
12/30/2002;3025.14
12/27/2002;3011.83
12/24/2002;3081.28
12/23/2002;3087.62
12/20/2002;3082.85
12/19/2002;3054.21
12/18/2002;3077.39
12/17/2002;3138.61
12/16/2002;3173.85
12/13/2002;3076.85
12/12/2002;3137.43
12/11/2002;3190.09
12/10/2002;3142.75
12/09/2002;3115.63
12/06/2002;3185.77
12/05/2002;3158.04
12/04/2002;3199.84
12/03/2002;3222.26
12/02/2002;3298.76
11/29/2002;3326.65
11/28/2002;3329.99
11/27/2002;3313.76
11/26/2002;3215.19
11/25/2002;3295.68
11/22/2002;3305.78
11/21/2002;3290.17
11/20/2002;3153.50
11/19/2002;3177.23
11/18/2002;3208.47
11/15/2002;3162.39
11/14/2002;3148.60
11/13/2002;3034.81
11/12/2002;3064.64
11/11/2002;3053.70
11/08/2002;3058.18
11/07/2002;3111.72
11/06/2002;3212.86
11/05/2002;3247.39
11/04/2002;3218.67
11/01/2002;3109.51
10/31/2002;3150.04
10/30/2002;3084.22
10/29/2002;2965.11
10/28/2002;3120.85
10/25/2002;3056.88
10/24/2002;3075.13
10/23/2002;2992.23
10/22/2002;3121.01
10/21/2002;3156.93
10/18/2002;3156.99
10/17/2002;3183.08
10/16/2002;3067.70
10/15/2002;3086.03
10/14/2002;2885.27
10/11/2002;2902.27
10/10/2002;2758.53
10/09/2002;2656.45
10/08/2002;2694.23
10/07/2002;2733.56
10/04/2002;2765.90
10/03/2002;2861.04
10/02/2002;2940.84
10/01/2002;2828.56
09/30/2002;2777.45
09/27/2002;2950.52
09/26/2002;2961.46
09/25/2002;2785.38
09/24/2002;2742.81
09/23/2002;2794.31
09/20/2002;2890.82
09/19/2002;2927.18
09/18/2002;3000.98
09/17/2002;3112.83
09/16/2002;3141.95
09/13/2002;3156.17
09/12/2002;3241.84
09/11/2002;3397.02
09/10/2002;3299.64
09/09/2002;3199.82
09/06/2002;3246.67
09/05/2002;3139.39
09/04/2002;3168.70
09/03/2002;3126.60
09/02/2002;3272.76
08/30/2002;3366.21
08/29/2002;3331.77
08/28/2002;3419.74
08/27/2002;3570.50
08/26/2002;3471.28
08/23/2002;3526.09
08/22/2002;3592.60
08/21/2002;3485.21
08/20/2002;3440.62
08/19/2002;3493.01
08/16/2002;3374.09
08/15/2002;3375.01
08/14/2002;3240.81
08/13/2002;3390.23
08/12/2002;3364.44
08/09/2002;3447.94
08/08/2002;3388.45
08/07/2002;3270.51
08/06/2002;3284.79
08/05/2002;3115.38
08/02/2002;3245.37
08/01/2002;3240.71
07/31/2002;3415.38
07/30/2002;3379.85
07/29/2002;3395.83
07/26/2002;3172.56
07/25/2002;3149.72
07/24/2002;3023.69
07/23/2002;3070.16
07/22/2002;3149.69
07/19/2002;3324.04
07/18/2002;3513.71
07/17/2002;3440.88
07/16/2002;3317.81
07/15/2002;3323.74
07/12/2002;3513.34
07/11/2002;3512.10
07/10/2002;3656.38
07/09/2002;3819.01
07/08/2002;3858.35
07/05/2002;3863.28
07/04/2002;3697.13
07/03/2002;3623.33
07/02/2002;3735.66
07/01/2002;3897.37
06/28/2002;3897.99
06/27/2002;3742.78
06/26/2002;3701.13
06/25/2002;3766.40
06/24/2002;3669.24
06/21/2002;3799.53
06/20/2002;3832.07
06/19/2002;3935.58
06/18/2002;4004.93
06/17/2002;4010.36
06/14/2002;3843.07
06/13/2002;3957.33
06/12/2002;4004.76
06/11/2002;4109.37
06/10/2002;4024.94
06/07/2002;4020.27
06/06/2002;4098.18
06/05/2002;4079.51
06/04/2002;4065.88
06/03/2002;4227.15
05/31/2002;4274.64
05/30/2002;4260.14
05/29/2002;4334.85
05/28/2002;4339.57
05/27/2002;4360.71
05/24/2002;4337.43
05/23/2002;4341.59
05/22/2002;4326.29
05/21/2002;4399.20
05/20/2002;4400.75
05/17/2002;4442.94
05/16/2002;4466.36
05/15/2002;4471.27
05/14/2002;4447.12
05/13/2002;4375.39
05/10/2002;4329.84
05/09/2002;4386.86
05/08/2002;4404.02
05/07/2002;4296.40
05/06/2002;4367.26
05/03/2002;4354.92
05/02/2002;4421.56
04/30/2002;4462.74
04/29/2002;4430.38
04/26/2002;4453.08
04/25/2002;4455.99
04/24/2002;4528.00
04/23/2002;4562.55
04/22/2002;4559.46
04/19/2002;4606.42
04/18/2002;4588.83
04/17/2002;4597.30
04/16/2002;4598.74
04/15/2002;4502.49
04/12/2002;4468.29
04/11/2002;4441.54
04/10/2002;4521.83
